0,2556672,276736,0,0,249664,217280,0,0,375168,78336,0,0,1473664,688640,0,2944,239360,527296,0,0,3026816,26752,0,0,2308736,708480,0,0,3456256,344384,0,0,2952640,231424,0,3840,167232,672768,0,0,3401024,132864,0,0,2464192,644544,0,0,2630208,299648,0
0,2465344,800256,0,0,161600,516288,0,0,441728,328000,0,0,1425920,1140800,0,0,240384,1132672,0,0,2763584,124608,0,0,1889152,1376000,0,0,3103104,1015872,0,0,2372288,354880,0,0,245440,1337920,0,0,3055552,756544,0,0,2070144,1316608,0,0,2121536,891136,0
0,1853376,1089920,0,0,115264,822336,0,0,631680,757760,0,0,988928,1670336,0,0,366080,1678656,0,0,2306560,270464,0,0,1286976,1919424,0,0,2463168,1647424,0,0,2068800,616512,0,0,180096,2172992,0,0,2503424,1471040,0,0,1413440,1973760,0,0,1874624,1403328,0
0,1453376,992192,0,0,104832,1043712,0,0,328448,1049984,0,0,484672,2083136,0,0,152768,2201856,0,0,1533440,565120,0,0,598656,2336448,0,0,1664512,2119808,0,0,1277760,1504256,0,0,75200,2595200,0,0,1791680,2057344,0,0,695232,1634816,0,0,1083648,1859200,0
0,824640,801344,0,0,27200,1832000,0,0,117696,1365312,64,0,208576,2146944,0,0,45824,2414336,128,0,975232,874240,0,0,72576,2648000,0,0,809920,2318528,2496,0,548672,1693056,0,0,19840,2820288,0,0,996992,2462336,0,0,118912,2193408,0,0,542976,2115008,4672
0,188480,973952,8000,0,0,1778240,2944,0,30016,1710016,124736,0,2432,2155648,0,0,4096,2566912,105216,0,294144,999104,90304,0,0,2897984,0,0,132224,2376448,131520,0,70400,1813376,7104,0,128,3065280,19456,0,292224,2607872,115200,0,0,2740288,0,0,58048,2077888,196672
0,0,861888,82752,0,0,1166400,124480,0,0,1134592,522816,0,0,2517312,74112,0,0,2178304,438912,0,4864,1125376,643904,0,0,3041728,118656,0,0,2159296,459200,0,0,1977216,307392,0,0,2473856,148608,0,2880,2522560,719552,0,0,2535296,57408,0,0,2233920,456064
0,0,472576,238592,0,0,1291392,375360,0,0,1052736,1132544,0,0,2092288,255808,0,0,2000896,1043392,0,0,963328,1346624,0,0,2768704,635200,0,0,1886336,1271488,0,0,1558272,871296,0,0,2361984,320768,0,0,2191680,1237888,0,0,2266624,538176,0,0,1218816,585216
0,0,353024,692736,0,0,1856256,791296,0,0,610816,1788032,0,0,1554240,482432,0,0,1317760,1417344,0,0,618048,1970624,0,0,2019520,1291072,0,0,1220928,1613824,0,0,1478656,1535104,0,0,1921856,431232,0,0,1627200,2077312,0,0,1575872,1014592,0,0,801280,809856
0,0,202176,1181120,0,0,1297856,1546432,0,0,438592,2560000,0,0,1154240,658112,0,0,824128,1623424,0,0,341120,2300736,0,0,1676224,1604928,0,0,542144,2385408,0,0,1143104,1973632,0,0,1123584,799744,0,0,923904,2667200,0,0,812160,1408512,0,0,452928,1515264
0,0,101824,1467264,5504,0,637056,1129984,0,0,65920,2773888,0,0,537152,774016,640,0,292096,2116992,0,0,136128,2730944,0,0,963584,2276928,0,0,71552,2630080,0,0,501952,2447232,7104,0,445952,1098176,0,0,244416,3113664,0,0,345536,1459648,0,0,104448,1906688
0,0,14080,1921984,200192,0,175296,1793280,60224,0,0,3168000,1792,0,107392,791168,225152,0,10816,2357440,64,0,5376,2062016,137856,0,320192,2433600,23552,0,0,2210176,0,0,76672,2432896,316864,0,80384,1333056,17088,0,0,3375296,62144,0,158720,1807552,102528,0,0,1679616
102464,0,0,1675776,725632,0,640,1639104,592896,0,0,3035648,293440,0,0,690688,779968,0,0,2233216,107520,0,0,2007936,452864,0,5952,2307520,204864,0,0,1946176,138944,0,0,2269824,901632,0,0,1152768,403008,0,0,3166784,591744,0,1152,1678464,466176,0,0,1865088
470016,0,0,1342272,1132992,0,0,1197952,1275776,0,0,2969344,1017920,0,0,838592,1433088,0,0,1798080,404480,0,0,1852800,943168,0,0,2320512,412160,0,0,1591040,730048,0,0,1686592,1552960,0,0,869568,982656,0,0,2409024,1484288,0,0,482880,981888,0,0,1625472
986880,0,0,729216,1613824,0,0,1035776,2043648,0,0,2423680,1713600,0,0,464640,1955904,0,0,1155072,834944,0,0,1362304,1209024,0,0,1741504,420544,0,0,898816,1380032,0,0,1021248,2272320,0,0,608448,1705664,0,0,2142272,2146496,0,0,336448,1492096,0,0,790528
1129344,0,0,275328,2249344,0,0,621504,2541056,0,0,1770048,2207552,0,0,109824,1899008,0,0,654016,1209664,0,0,948992,1634304,0,0,1110464,821824,0,0,658304,1939264,0,0,456384,2753024,0,0,396352,2254720,0,0,1342848,2828288,0,0,139776,1509632,0,0,365312
1416832,0,0,110016,1742464,0,0,277568,2805568,960,0,976960,2363008,0,0,11712,2066880,0,0,125184,1205952,1728,0,412416,1572544,0,0,379328,1028736,0,0,430656,2118784,0,0,53056,2744384,0,0,132096,2562752,8000,0,641216,3348416,0,0,21632,2045120,0,0,173376
1492736,173120,0,0,2981632,0,0,22464,2794048,47616,0,295040,1799168,36160,0,0,1880384,0,0,36992,1199808,276224,0,20672,1845568,1600,0,9600,1222912,180288,0,166464,2674176,66112,0,0,1879680,0,0,19264,2577024,332416,0,137152,3186816,22976,0,0,1850496,11776,0,98944
1556416,764096,0,0,2153984,35456,0,0,2226176,221312,0,2368,1344320,212800,0,0,1840960,27648,0,0,1478976,947136,0,0,1755136,285056,0,0,902528,851776,0,4032,2534016,512448,0,0,1197824,42560,0,0,2415680,1047936,0,0,2662528,305600,0,0,1871488,208832,0,256
671808,1472512,0,0,2109312,233088,0,0,1996672,514240,0,0,1380544,727040,0,0,1686528,102080,0,0,898752,1659392,0,0,1289728,949184,0,0,654720,1690112,0,0,1932544,982464,0,0,2502208,212608,0,0,1115648,1781632,0,0,1998208,769536,0,0,903616,504704,0,0
500352,1997824,0,0,1787904,462848,0,0,1044480,892608,0,0,1255424,774080,0,0,969792,233344,0,0,700288,2440576,0,0,1336704,1615872,0,0,708672,2085952,0,0,1201152,1842624,0,0,2013632,363904,0,0,790848,2490240,0,0,1788992,1511104,0,0,773184,1149760,0,0
316800,2594112,0,0,1250304,425536,0,0,635648,653632,0,0,825472,1390400,0,0,758912,294080,0,0,335616,2706816,0,0,944640,2139392,0,0,321088,2452864,0,0,656064,1952064,0,0,1414720,588224,0,0,499456,3033984,0,0,1374784,2230720,0,0,464256,1323264,0,0
91648,2717248,0,0,679552,798528,0,0,234624,941312,0,0,294976,1129920,1600,0,341888,284032,0,0,30912,2613056,0,0,471232,2449600,2496,0,86656,2785664,0,0,235200,2523328,0,0,609536,783744,0,0,85888,3391616,0,0,612032,2575296,6528,0,249088,1739008,0,0
0,3161536,5760,0,168320,720320,143488,0,128,800256,0,0,23680,1390656,121600,0,157120,435776,78848,0,0,2978432,0,0,73856,2513344,214784,0,8576,2900416,5120,0,2880,2585024,45056,0,229376,889920,112320,0,0,3451648,0,0,70528,2629760,249472,0,63808,1388992,24256,0
0,2675520,81984,0,0,606592,559744,0,0,795712,165760,0,0,2123904,503936,0,2688,268096,587584,0,0,2743744,47040,0,0,2324800,846528,0,0,2999552,337856,0,0,2869056,267584,0,3968,982208,611520,0,0,3356224,132672,0,0,2302208,769472,0,0,2251840,312896,0
0,2478272,284224,0,0,351936,1293824,0,0,749760,761216,0,0,1647808,1071104,0,0,360576,1288576,0,0,2513728,252608,0,0,1902016,1445120,0,0,2946944,1028096,0,0,2595072,615104,0,0,587968,1290240,0,0,3037824,753856,0,0,1770560,1378112,0,0,1215168,832128,0
0,1941504,759296,0,0,231744,1905472,0,0,518080,1457344,0,0,1169600,1567744,0,0,262464,1802624,0,0,2297728,615488,0,0,1297344,2219072,0,0,2306752,1707776,0,0,2127744,1581696,0,0,319360,1708736,0,0,2361280,1473856,0,0,853120,1934080,0,0,1363712,1627264,0
0,1315200,1394496,0,0,179456,2139712,0,0,442880,1864640,0,0,732352,1832384,0,0,157248,2272064,0,0,1454720,848896,0,0,604736,2792000,0,0,1590976,2230912,0,0,1368768,1785728,0,0,268288,2412800,0,0,1714240,2081664,0,0,386176,2404544,0,0,816256,2236224,0
0,629184,1670656,0,0,18048,2554816,0,0,187520,2316480,64,0,222208,2150272,0,0,53952,2522304,128,0,943744,1044864,0,0,73536,3011200,0,0,767808,2540160,3584,0,460032,1787840,0,0,102784,2745024,0,0,905344,2493504,0,0,75328,2255040,0,0,279552,1980352,4352
0,158592,1916096,47040,0,0,1952384,2624,0,49664,2461760,215616,0,2112,2324736,0,0,4736,2067136,68992,0,306112,1315264,31616,0,0,2742400,0,0,119744,2592896,150144,0,56832,2011008,4736,0,512,2396928,12416,0,260544,2649408,130816,0,0,2036928,0,0,25344,1467520,115968
0,0,1319872,491456,0,0,1723072,106304,0,0,2310592,856064,0,0,2153664,13248,0,0,2299264,266624,0,5056,1244160,270336,0,0,2714048,165120,0,0,2377536,389184,0,0,1687872,182464,0,0,2594432,137728,0,2944,2555776,738496,0,0,2257728,124992,0,0,1242880,467712
0,0,771584,1211264,0,0,2105536,323072,0,0,1877440,1524928,0,0,2206592,63808,0,0,1889536,467712,0,0,944704,1074368,0,0,2475328,803328,0,0,1951808,668096,0,0,1619072,756096,0,0,2583104,287040,0,0,2198848,1522432,0,0,2030976,676800,0,0,997568,877696
0,0,825216,1894976,0,0,1322880,858752,0,0,1337408,2287616,0,0,1888192,122176,0,0,1251584,1060864,0,0,626304,1625216,0,0,1924416,1559104,0,0,1327744,678144,0,0,1281216,1432832,0,0,1659648,525760,0,0,1635584,2277632,0,0,1734016,1219136,0,0,839872,1286016
0,0,377152,2513088,0,0,1150848,1539072,0,0,668864,2949056,0,0,1112640,200384,0,0,773824,1177344,0,0,474240,2364736,0,0,1619840,2180544,0,0,616896,1098752,0,0,1131584,2169664,0,0,1031424,901120,0,0,930944,2892288,0,0,1211072,1827776,0,0,463552,1767936
0,0,226752,2800256,6976,0,725696,1587840,0,0,102848,3307520,0,0,363520,256064,448,0,318656,1285760,0,0,206016,2075776,0,0,835648,2606720,0,0,76032,1299968,0,0,569600,2505216,2240,0,469760,1425792,0,0,250304,3054016,0,0,643584,2184384,0,0,103296,1431680
0,0,32256,2899264,291264,0,161792,1539520,57728,0,0,3146304,1856,0,77120,216000,181440,0,8320,1015744,0,0,12096,1440448,69376,0,260608,2785856,22848,0,0,1522560,0,0,83072,2583424,126912,0,87936,1561664,17984,0,0,2675648,53888,0,119360,2500992,27776,0,0,1536192
